corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid
00230036,드래곤플라이,20220317000714,2021,연결,부분(0/7),HEADING,1,1949,467,,,,,,,,,,,,,,,,,,,,,,,,,,
00230425,나노엔텍,20220316000848,2021,연결,OK,HEADING,12,6365,371,5473202000.0,3242742000.0,2230460000.0,656470000.0,127002000.0,82404000.0,44598000.0,241735000.0,227300000.0,203938000.0,431238000.0,-203938000.0,679468000.0,682000000.0,,-516408000.0,582579000.0,,,3.5,,,6.03,,,9.56
00230814,휴림에이텍,20220407001122,2021,연결,OK,HEADING,18,6156,359,2205749000.0,1191724000.0,1014025000.0,546751000.0,64784000.0,35567000.0,29217000.0,801880000.0,591985000.0,,,,580811000.0,,,-131909000.0,150924000.0,,,2.71,,,1.27,,,6.98
00230911,HRS,20220321000500,2021,연결,OK,HEADING,18,6560,367,9192092000.0,8727109000.0,464983000.0,694289000.0,166118000.0,142897000.0,23221000.0,299796000.0,424663000.0,-189879000.0,,614542000.0,717510000.0,874000000.0,,-591733000.0,676744000.0,,,2.98,,,4.25,,,7.95
00231044,우리기술,20220321001311,2021,연결,OK,KEYWORD,8,10727,365,9698206000.0,2930305000.0,6766386000.0,1046986000.0,199997000.0,81325000.0,118673000.0,1410000000.0,27071000.0,948063000.0,,-920992000.0,1165659000.0,,,-569883000.0,635619000.0,,,3.404,,,5.3,,,
00231363,LG유플러스,20220303000725,2021,연결,부분(4/7),HEADING,2,2562,343,805264000000.0,,,98517000000.0,15174000000.0,,,52631000000.0,46136000000.0,8148000000.0,3322000000.0,48458000000.0,,,,,,,,,,,,,,
00231442,디지틀조선,20220316000434,2021,연결,부분(0/7),KEYWORD,2,2646,311,,,,,,,,,,,,,,,,,,,,,,,,,,
00231512,세아창원특수강,20220316000527,2021,연결,부분(2/7),HEADING,1,2066,323,58079400000.0,52463030000.0,5616370000.0,,,,,,,,,,,,,,,,,,,,,,,
00231707,비트컴퓨터,20220321000357,2021,연결,부분(2/7),HEADING,2,2105,322,2301681000.0,2157521000.0,144160000.0,,,,,,,,,,,,,,,,,,,,,,,
00231831,조아제약,20220406001875,2021,연결,OK,HEADING,8,5730,386,12655780000.0,11327744000.0,1328036000.0,1378442000.0,243095000.0,155390000.0,87705000.0,751235000.0,709519000.0,348898000.0,86949000.0,-1145366000.0,1864549000.0,,537464000.0,,,2.5,2.69,2.595,2.88,4.24,3.56,5.331,11.703,8.517
00231929,지에스이피에스,20220330000827,2021,연결,OK,HEADING,16,6323,374,13414000000.0,11695000000.0,1719000000.0,1711000000.0,369000000.0,317000000.0,52000000.0,702000000.0,-192000000.0,-494000000.0,,302000000.0,1889000000.0,1375000000.0,126000000.0,-830268000.0,980362000.0,,,3.52,,,5.12,,,10.1
00232089,바이온,20220323000510,2021,연결,OK,HEADING,14,9913,350,824077819.0,415237635.0,408840184.0,210217198.0,18341357.0,9998765.0,8342592.0,92497869.0,77713922.0,,,,,,,-39205540.0,45134117.0,,,3.34,,,4.28,,,
00232335,제주국제컨벤션센터,20220330001781,2021,별도,OK,HEADING,12,6957,362,1732472000.0,668541000.0,1064931000.0,239290000.0,48761000.0,17366000.0,31395000.0,167824000.0,297360000.0,71456000.0,0.0,233293000.0,273221000.0,,,-110983000.0,126106000.0,,,3.22,,,3.67,,,
00232821,에이치엠넥스,20220317000047,2021,연결,OK,HEADING,16,7573,365,1568896000.0,1454908000.0,113988000.0,239317000.0,32480000.0,8396000.0,24084000.0,505575000.0,-72343000.0,120211000.0,0.0,-47868000.0,263402000.0,209715000.0,,-119585000.0,137293000.0,,,2.54,,,3.46,,,
00233653,한국토지신탁,20220316000546,2021,연결,OK,HEADING,18,7735,372,16684493000.0,16081335000.0,603158000.0,2206374000.0,257909000.0,246511000.0,11398000.0,1496458000.0,2546910000.0,-292210000.0,-296323000.0,3135443000.0,2795724000.0,,577953000.0,-766460000.0,772823000.0,,,2.5,,,3.0,,,
00234227,유진로봇,20220321001291,2021,연결,부분(0/7),HEADING,4,2988,508,,,,,,,,,,,,,,,,,,,,,,,,,,
00234412,신세계인터내셔날,20220315001107,2021,연결,OK,HEADING,2,3217,353,56198483000.0,54608511000.0,1589972000.0,9977241000.0,1039047000.0,966435000.0,72612000.0,12170509000.0,2551062000.0,2781338000.0,0.0,-230276000.0,,,,,,,,,,,,,,
00235147,에이팸,20220331002977,2021,연결,부분(0/7),HEADING,29,24413,317,,,,,,,,,,,,,321662000.0,,321662000.0,,,,,,,,,,,
00235183,에이치케이,20220321001490,2021,연결,부분(0/7),KEYWORD,2,2871,464,,,,,,,,,,,,,,,,,,,,,,,,,,
00238199,로지시스,20220321001486,2021,별도,OK,KEYWORD,13,14157,367,5094377000.0,4693789000.0,400588000.0,436684000.0,88821000.0,80781000.0,8040000.0,829193000.0,-97626000.0,-360640000.0,8635000.0,249631000.0,444724000.0,,,334452000.0,369683000.0,,,2.81,,,3.0,,,7.13
00239596,쎄니트,20220316001385,2021,연결,부분(0/7),HEADING,1,1706,315,,,,,,,,,,,,,,,1153000000.0,,,,,,,,,,,
00239675,에어미디어,20220330000080,2021,별도,부분(0/7),KEYWORD,1,2911,480,,,,,,,,,,,,,,,,,,,,,,,,,,
00240857,바이오스마트,20220323001307,2021,연결,OK,HEADING,9,5579,374,14337095710.0,9529558290.0,4807537420.0,2401388316.0,242886017.0,135608607.0,107277410.0,1657657311.0,676408151.0,,,,2508665726.0,,56100000.0,-917574125.0,888899934.0,2.34,3.12,2.73,2.0,5.0,3.5,,,
00241005,코오롱ENP,20220321001369,2021,연결,부분(1/7),HEADING,2,2104,322,,,,3030398000.0,,,136557000.0,,,,,,3166955000.0,,,,,,,,,,,,,
00241209,모아텍,20210621000196,2021,연결,OK,HEADING,7,5268,355,3441243000.0,2875112000.0,566131000.0,444629000.0,89097000.0,92043000.0,-2946000.0,188901000.0,-180085000.0,,,,441683000.0,,,-230315000.0,271026000.0,,,3.13,,,2.96,,,
00241236,에이치씨코퍼레이션,20220428000552,2021,연결,OK,HEADING,11,4990,354,1161104760.0,355605965.0,805498795.0,214431564.0,20734704.0,7539024.0,13195680.0,227536992.0,44870132.0,,,,227627244.0,,,-176007478.0,87126246.0,,,2.56,,,3.09,,,
00242378,이지홀딩스,20220323000856,2021,연결,OK,HEADING,6,3915,355,61050641000.0,31995384000.0,29036627000.0,8397948000.0,1089135000.0,555290000.0,533845000.0,8854756000.0,3544440000.0,3651352000.0,-214375000.0,107463000.0,,,,,,,,,,,,,,
00242712,엘컴텍,20220315001243,2021,연결,OK,HEADING,17,6763,366,2100727000.0,1859939000.0,240788000.0,219042000.0,24648000.0,18970000.0,5678000.0,212681000.0,-104811000.0,148918000.0,0.0,-44107000.0,224720000.0,,0.0,-177120000.0,204609000.0,,,2.25,,,3.14,,,9.68
00242934,케이엠,20220317000803,2021,연결,OK,HEADING,8,5583,358,9081867000.0,5876323000.0,3205544000.0,1232412000.0,144578000.0,122546000.0,22032000.0,736107000.0,-182493000.0,,,,1254444000.0,,,,,,,2.93,4.0,7.0,5.5,,,
00243067,부방,20220323000002,2021,연결,OK,HEADING,7,5080,374,19877631000.0,19239731000.0,637900000.0,2723560000.0,483480000.0,454753000.0,28727000.0,2924107000.0,219415000.0,829030000.0,0.0,-609615000.0,2752288000.0,,0.0,-1152749000.0,1238008000.0,2.6,3.24,2.92,,,4.0,,,
00243757,인포뱅크,20220322000810,2021,연결,OK,KEYWORD,12,14705,362,9395109000.0,8550867000.0,844242000.0,996789000.0,201157000.0,186588000.0,14569000.0,435215000.0,313905000.0,-66327000.0,,380232000.0,1011358000.0,,,-805012000.0,792626000.0,,,3.43,,,4.04,,,
00243988,에스케이브로드밴드,20220331002741,2021,연결,OK,HEADING,8,5930,394,219557550000.0,224659296000.0,-5101746000.0,42516103000.0,4915734000.0,4123632000.0,792102000.0,18534768000.0,-17704929000.0,-12923490000.0,-516792000.0,-4263647000.0,43308205000.0,,4905443000.0,-17427058000.0,19885432000.0,2.35,3.03,2.69,1.56,5.29,3.425,,,9.0
00244419,디에스티,20220331002455,2021,연결,부분(0/7),KEYWORD,1,1796,504,,,,,,,,,,,,,,,,,,,,,,,,,,
00244455,케이티앤지,20220321001014,2021,연결,OK,HEADING,10,8016,400,585308000000.0,538708000000.0,46600000000.0,55589000000.0,13090000000.0,10271000000.0,2819000000.0,26249000000.0,58553000000.0,46768000000.0,4056000000.0,7729000000.0,84042000000.0,40402000000.0,6718000000.0,-44724000000.0,51426000000.0,2.44,24.65,13.545,3.0,20.0,11.5,,,8.41
00244783,한네트,20220321001107,2021,별도,OK,HEADING,14,5682,364,2656671000.0,2274261000.0,382410000.0,384792000.0,61602000.0,57233000.0,4369000.0,194812000.0,198466000.0,133296000.0,,65170000.0,,345328000.0,,-223382000.0,255910000.0,,,2.96,,,5.21,,,9.32
00245694,남화산업,20220318000177,2021,별도,부분(4/7),KEYWORD,9,7744,349,1386717000.0,,1386717000.0,120798000.0,20203000.0,,20203000.0,,-7512000.0,20699000.0,,-13211000.0,,,,-19911000.0,20752000.0,,,2.15,,,5.0,,,
00246301,한솔교육,20220331002352,2021,연결,부분(2/7),HEADING,2,2356,323,,18588043000.0,,,,,,4355582000.0,,,,,2959693000.0,,,,,,,,,,,,,
00247975,솔브레인홀딩스,20220321001450,2021,연결,부분(0/7),HEADING,6,3377,561,,,,,,,,,,,,,,,,,,,,,,,,,,
00248053,지에스엔텍,20220317000804,2021,별도,OK,KEYWORD,10,9116,363,10933649000.0,11336030000.0,-402381000.0,1446196000.0,225015000.0,249086000.0,-24071000.0,796716000.0,-380289000.0,-556016000.0,,-11274000.0,1422196000.0,,,-741517000.0,814895000.0,,,2.92,,,2.31,,,
00249034,드림라인,20220331001658,2021,연결,OK,HEADING,9,5662,378,6938911000.0,5962063000.0,976848000.0,1202815000.0,123258000.0,108391000.0,14867000.0,451385000.0,211021000.0,365434000.0,,-154413000.0,1217682000.0,,,,,2.86,2.87,2.865,3.34,5.0,4.17,7.97,8.16,8.065
00249098,티에이케이정보시스템,20210628000166,2021,별도,부분(3/7),HEADING,16,9656,328,5289636000.0,5304652000.0,-15016000.0,,,91059000.0,,568115000.0,,,,,,,,,,,,,,,,,,
00249247,YG PLUS,20220316000889,2021,연결,부분(0/7),KEYWORD,2,3082,501,,,,,,,,,,,,,,,,,,,,,,,,,,
00249894,테라젠이텍스,20220610000418,2021,연결,OK,HEADING,9,5648,383,8308149538.0,6774772742.0,1533376796.0,1530479954.0,135528001.0,93880348.0,41647653.0,947705114.0,33751467.0,-262711678.0,0.0,296463145.0,1572127607.0,,160491032.0,-327279175.0,364735077.0,2.46,3.48,2.97,2.0,3.8,2.9,,,5.92
00250137,와이어블,20220317000480,2021,별도,부분(0/7),KEYWORD,1,2034,533,,,,,,,,,,,,,,,,,,,,,,,,,,
00250997,대정화금,20220316000108,2021,연결,부분(0/7),KEYWORD,3,2936,478,,,,,,,,,,,,,,,,,,,,,,,,,,
00252001,해원에스티,20220331002383,2021,연결,부분(2/7),HEADING,2,2364,320,,930200000.0,,,,,,85578000.0,,,,,112266000.0,,,,,,,,,,,,,
00252135,주성엔지니어링,20220321001122,2021,연결,OK,HEADING,21,7810,372,18971533000.0,18408691000.0,562842000.0,2028908000.0,318681000.0,433740000.0,-115059000.0,2554953000.0,1847009000.0,-384844000.0,-177501000.0,2409354000.0,1913849000.0,,76020000.0,-863047000.0,954826000.0,,,2.85,,,4.0,,,
00254948,한화호텔앤드리조트,20220331002144,2021,연결,OK,HEADING,22,15309,395,71781580000.0,13707423000.0,58074157000.0,10244287000.0,2266199000.0,268653000.0,1997546000.0,11960560000.0,7231378000.0,7441689000.0,154919000.0,-365230000.0,12241834000.0,,,-4047100000.0,4633000000.0,3.23,3.77,3.5,1.8,3.14,2.47,3.77,8.26,6.015
00255044,현대에이치티,20220318000015,2021,별도,OK,KEYWORD,7,8388,358,8810852000.0,8810673000.0,179000.0,984222000.0,157120000.0,247776000.0,-90656000.0,411874000.0,-86216000.0,17542000.0,,,1051020000.0,,,619190000.0,612780000.0,,,3.32,,,3.4,,,
00255257,현대아산,20220331002898,2021,별도,부분(3/7),HEADING,4,2711,326,12799531000.0,4304074000.0,8495457000.0,,,,,396526000.0,,,,,,,,,,,,,,,,,,
00255275,HB테크놀러지,20220318000813,2021,연결,부분(0/7),HEADING,2,3363,528,,,,,,,,,,,,,,,,,,,,,,,,,,
00255619,강원랜드,20220323000547,2021,연결,OK,KEYWORD,11,8755,388,285217725000.0,298615185000.0,-13397460000.0,29019900000.0,6826214000.0,6786108000.0,40106000.0,9959645000.0,21856565000.0,13345422000.0,-2332319000.0,12406931000.0,29060006000.0,,,-33123400000.0,39311953000.0,2.37,2.94,2.655,1.1,3.79,2.445,,,
00256380,유아이엘,20220329000277,2021,연결,OK,KEYWORD,27,38942,369,6198330000.0,5160089000.0,1038241000.0,1152693000.0,138350000.0,109513000.0,28837000.0,1002325000.0,260644000.0,306919000.0,,-46275000.0,1195438000.0,1000000000.0,,-485926000.0,553650000.0,,,2.98,,,5.18,,,
00256715,국순당,20220317000628,2021,연결,OK,HEADING,16,5861,350,6398194000.0,462959000.0,5935235000.0,,,18933000.0,,654318000.0,-100639000.0,,,,1093502000.0,,,-415509000.0,465100000.0,,,3.24,,,3.22,,,7.96
00258102,지엔코,20220315000782,2021,연결,부분(0/7),HEADING,11,6047,608,,,,,,,,,,,,,,,,,,,,,,,,,,
00258421,기산텔레콤,20220318000768,2021,연결,OK,HEADING,20,6858,384,7436991000.0,4184919000.0,3252072000.0,845434000.0,165465000.0,88738000.0,76727000.0,727306000.0,112126000.0,74344000.0,0.0,37782000.0,922161000.0,,,-495605000.0,556956000.0,2.58,3.45,3.015,3.0,4.46,3.73,8.58,8.78,8.68
00258476,독립문,20220331002130,2021,별도,부분(0/7),KEYWORD,1,1871,314,,,,,,,,,,,,,,,747232000.0,,,,,,,,,,,
00258689,JYP Ent.,20220321001029,2021,연결,부분(0/7),HEADING,5,2870,315,,,,,,,,,,,,,,,1113606000.0,,,,,,,,,,,
00259253,피케이밸브앤엔지니어링,20220331002364,2021,연결,OK,HEADING,6,3434,342,19510120000.0,19967519000.0,-486420000.0,1370544000.0,429562000.0,443738000.0,-14176000.0,2055675000.0,147197000.0,,,,,,,,,,,,,,,,,
00259776,미래에셋자산운용,20220324000736,2021,연결,부분(2/7),HEADING,2,2642,323,469844000.0,,469844000.0,,,,,10042000.0,170718000.0,,,,,,,,,,,,,,,,,
00259934,예림당,20220330001786,2021,연결,OK,KEYWORD,14,15620,382,2103664000.0,1830178000.0,273486000.0,3472274000.0,505941000.0,356554000.0,149387000.0,3862689000.0,2280298000.0,1652056000.0,0.0,628242000.0,3646864000.0,,80007000.0,-144364000.0,146669000.0,2.96,3.93,3.445,2.74,2.86,2.8,,,
00260356,산은캐피탈,20220331002492,2021,연결,OK,HEADING,15,5972,381,22510763000.0,21311460000.0,1199303000.0,1906548000.0,445883000.0,447879000.0,-1996000.0,3097360000.0,654955000.0,193433000.0,15031000.0,833357000.0,1904552000.0,3083000000.0,1740000000.0,-1315438080.0,1459392240.0,,,2.82,,,3.5,,,6.37
00260383,대한유화,20220310001198,2021,연결,OK,HEADING,11,5669,389,58396106000.0,66023909000.0,-7627803000.0,6488943000.0,1211613000.0,1474270000.0,-262657000.0,16991302000.0,-3058703000.0,-4278420000.0,-1128086000.0,2348803000.0,7699556000.0,,2321000000.0,-1958700000.0,1900800000.0,,,2.96,3.93,4.32,4.125,,,7.5
00260392,대원전선,20220317000144,2021,연결,OK,HEADING,15,6336,381,14133422000.0,2970255000.0,11163167000.0,1332127000.0,283697000.0,61615000.0,222082000.0,1191417000.0,348034000.0,478797000.0,-1525000.0,-87418000.0,1554209000.0,,,-809542000.0,806350000.0,2.725,3.55,3.1375,2.0,3.0,2.5,,,
00260611,웰킵스하이텍,20220324000637,2021,연결,OK,KEYWORD,30,36193,361,1108874000.0,390711000.0,718163000.0,208724000.0,32950000.0,14364000.0,18586000.0,143043000.0,115465000.0,38718000.0,0.0,76747000.0,227310000.0,,,99046000.0,114726000.0,,,3.38,,,3.0,,,
00260745,서울평가정보,20220324000606,2021,연결,부분(1/7),HEADING,3,2863,328,,,,,3170000.0,166461000.0,-163291000.0,,,,,,1208637000.0,,1208637000.0,,,,,,,,,,,
00260958,케이티알파,20220322000866,2021,연결,OK,HEADING,19,8252,380,31764636000.0,33954401000.0,-2189765000.0,5109730000.0,586398000.0,567000000.0,19398000.0,5494331000.0,-4719897000.0,2055454000.0,,2726229000.0,5129128000.0,6354863000.0,47905000.0,-2299092000.0,2484310000.0,,,2.4,,,6.0,,,6.42
00261009,감성코퍼레이션,20220321001246,2021,연결,OK,KEYWORD,7,4742,360,486108000.0,6303000.0,479805000.0,81838000.0,6618000.0,124000.0,6494000.0,184991000.0,77312000.0,77397000.0,,-85000.0,88371000.0,,,-40289000.0,46790000.0,,,2.12,,,2.0,,,8.72
00261285,한국가스공사,20220325000211,2021,연결,OK,HEADING,12,8377,367,369312000000.0,393641000000.0,-24329000000.0,45223000000.0,13510000000.0,12646000000.0,864000000.0,8944000000.0,64537000000.0,,,,46087000000.0,6317000000.0,6119000000.0,,,3.8,4.07,3.935,,,,,,
00261355,레드캡투어,20220317000890,2021,연결,OK,HEADING,25,9378,375,12710742000.0,13041825000.0,-331083000.0,1802675000.0,319645000.0,280950000.0,38695000.0,1343886000.0,-222613000.0,198271000.0,0.0,24342000.0,1921320000.0,1664053000.0,,574182000.0,632183000.0,3.13,3.58,3.355,,,3.9,,,
00261373,마크로젠,20220323001144,2021,연결,OK,HEADING,13,6183,378,7493600000.0,5800391000.0,1693209000.0,1748742000.0,150502000.0,107306000.0,43196000.0,1480756000.0,-678789000.0,-281958000.0,-441736000.0,45905000.0,1875174000.0,1268000000.0,892000000.0,-187400000.0,194600000.0,,,2.52,,,5.4,,,2.62
00261443,엔씨소프트,20220322000959,2021,연결,부분(0/7),HEADING,1,1848,595,,,,,,,,,,,,,,,,,,,,,,,,,,
00261656,잉크테크,20220316000854,2021,연결,부분(1/7),HEADING,2,2124,315,5284444368.0,,,,,,,,,,,,,,,,,,,,,,,,,
00261735,위노바,20220330000538,2021,별도,OK,HEADING,9,5739,358,651605000.0,5241000.0,646364000.0,262567000.0,11110000.0,150000.0,10960000.0,118990000.0,27098000.0,30011000.0,,2791000.0,273527000.0,,,-47921000.0,55629000.0,,,2.93,,,4.5,,,
00261957,한국정보공학,20220322000333,2021,연결,OK,HEADING,18,8943,367,4075990000.0,756620000.0,3319370000.0,705258000.0,23203000.0,18201000.0,5002000.0,456617000.0,113375000.0,,,,710260000.0,,,-208267000.0,181497000.0,2.98,3.02,3.0,2.0,4.0,3.0,,,
00263140,휴스토리,20220322000581,2021,연결,부분(0/7),HEADING,1,2178,654,,,,,,,,,,,,,,,,,,,,,,,,,,
00263168,에스피반도체통신,20220331001889,2021,별도,OK,HEADING,7,4919,360,4458833000.0,2648154000.0,1810679000.0,996319000.0,56610000.0,47738000.0,8872000.0,653124000.0,-148657000.0,,,,1005192000.0,,,-129488000.0,141513000.0,,,2.0,,,2.8,,,3.67
00263371,한국경제TV,20220317000615,2021,연결,OK,KEYWORD,11,13494,394,13775757000.0,12649326000.0,1126431000.0,1088607000.0,208103000.0,190086000.0,18017000.0,231113000.0,1543526000.0,43273000.0,0.0,1586799000.0,1296710000.0,,161641000.0,1085324000.0,1064107000.0,2.53,3.03,2.78,3.57,4.0,3.785,7.581,10.84,9.2105
00263423,테크밸리,20220328000207,2021,별도,부분(0/7),HEADING,3,2197,314,,,,,,,,,,,,,,,209866381.0,,,,,,,,,,,
00264228,위즈코프,20220321000819,2021,연결,OK,HEADING,21,17453,345,24825000.0,10296000.0,14529000.0,19075000.0,1083000.0,367000.0,716000.0,10068000.0,22573000.0,1690000.0,,20883000.0,,,266285000.0,,,,,,,,,,,
00264255,바텍,20220321001160,2021,연결,OK,KEYWORD,11,22852,381,16574409000.0,12988949000.0,3585460000.0,1860649000.0,231289000.0,267495000.0,-36206000.0,1051275000.0,300196000.0,235082000.0,0.0,-535278000.0,1824444000.0,,33339000.0,-651452000.0,722298000.0,3.07,3.22,3.145,4.0,4.77,4.385,,,
00264918,포앤티,20220330000664,2021,별도,부분(3/7),HEADING,3,3099,326,1138667000.0,1138667000.0,0.0,,,5206000.0,,5108000.0,,,,,,,,,,,,,,,,,,
00264945,나이스정보통신,20220317001264,2021,연결,부분(1/7),HEADING,2,2684,332,,,,,,,,,,,,,,,148198000.0,,,2.54,7.6,5.07,3.27,10.0,6.635,,,
00265005,옴니시스템,20220321001413,2021,연결,부분(0/7),HEADING,1,1721,436,,,,,,,,,,,,,,,,,,,,,,,,,,
00265041,삼양케이씨아이,20220311000895,2021,별도,부분(0/7),KEYWORD,3,2774,448,,,,,,,,,,,,,,,,,,,,,,,,,,
00265324,CJ ENM,20220321001256,2021,연결,OK,HEADING,13,6223,391,222293994000.0,207052186000.0,15241808000.0,33747707000.0,5484512000.0,5167458000.0,317054000.0,36586834000.0,-1425883000.0,1856999000.0,0.0,-631026000.0,39232219000.0,,2098000000.0,-12221500000.0,14031900000.0,2.51,4.12,3.315,1.13,7.0,4.065,,,6.63
00266961,NAVER,20220304000687,2021,연결,OK,KEYWORD,16,30591,400,567432508000.0,13167880000.0,554264628000.0,101967606000.0,14327163000.0,400528000.0,13926635000.0,29189904000.0,2585033000.0,-3671664000.0,2431451000.0,3825246000.0,121289435000.0,,112000000.0,-64131596000.0,73464635000.0,3.37,3.74,3.555,5.75,10.54,8.145,9.95,17.46,13.705
00267881,보성파워텍,20220323001151,2021,연결,OK,KEYWORD,9,7048,355,3835824000.0,3939472000.0,-103648000.0,592502000.0,98228000.0,89495000.0,8733000.0,281217000.0,-116587000.0,,,,601235000.0,,,-253786000.0,301013000.0,,,3.38,,,5.0,,,
00267942,큐캐피탈,20220321001290,2021,별도,부분(0/7),KEYWORD,5,3217,315,,,,,,,,,,,,,,,1033000000.0,,,,,,,,,,,
00267979,한일화학,20220317000729,2021,연결,OK,KEYWORD,9,6065,376,9703616000.0,7555906000.0,2147710000.0,834216000.0,128752000.0,99687000.0,29065000.0,302934000.0,1128394000.0,144677000.0,,,1278067000.0,,36411000.0,-475837000.0,535181000.0,2.48,2.97,2.725,2.48,4.3,3.39,,,
00268011,일레덱스홀딩스,20220513001177,2021,연결,부분(0/7),HEADING,2,2134,484,,,,,,,,,,,,,,,,,,,,,,,,,,
00268118,코맥스,20220331001687,2021,연결,OK,HEADING,6,4442,358,7919804000.0,3122542000.0,4797262000.0,1025376000.0,130915000.0,71075000.0,59840000.0,468342000.0,122096000.0,,,,1085216000.0,,,,,2.73,3.15,2.94,,,3.0,,,
00268163,케이아이티,20220330000058,2021,별도,부분(2/7),HEADING,3,3440,320,725264000.0,738021000.0,-12757000.0,,,,,,,,,,,,,,,,,,,,,,,
00268251,다산네트웍스,20220323000997,2021,연결,부분(1/7),HEADING,3,2441,323,19862498000.0,,19862498000.0,,,,,,,,,,,,2834000000.0,,,,,,,,,,,
00269241,주연테크,20220317000997,2021,연결,OK,HEADING,15,5818,349,1989090000.0,1156041000.0,833049000.0,323565000.0,,40004000.0,,346540000.0,395367000.0,,,,283477000.0,,,-160582000.0,180808000.0,,,3.34,,,4.04,,,
00269612,파워로직스,20220314001162,2021,연결,부분(0/7),KEYWORD,2,3202,557,,,,,,,,,,,,,,,,,,,,,,,,,,
00269852,폴라리스오피스,20220318001020,2021,연결,부분(0/7),HEADING,1,1944,625,,,,,,,,,,,,,,,,,,,,,,,,,,
00269922,인바디,20220317000681,2021,연결,OK,KEYWORD,11,14587,357,1756507000.0,0.0,1756507000.0,393937000.0,11345000.0,0.0,11345000.0,293721000.0,-40977000.0,,,,405282000.0,,998224000.0,-87128000.0,31236000.0,,,0.66,,,1.0,,,10.35
00269940,하나투어,20220317001007,2021,연결,부분(0/7),HEADING,1,1877,315,,,,,,,,,,,,,,,7113344000.0,,,,,,,,,,,
00273420,이스트소프트,20220324000878,2021,연결,OK,HEADING,7,5379,357,12307762000.0,2249431000.0,10058331000.0,2239261000.0,350073000.0,51143000.0,298930000.0,1455235000.0,-298626000.0,-644780000.0,,346154000.0,2538511000.0,,1361632000.0,,,,,,,,,,,
00274933,신세계푸드,20220321000592,2021,연결,OK,KEYWORD,14,13278,399,117453947000.0,128111010000.0,-10657063000.0,14270476000.0,2231824000.0,1970669000.0,261155000.0,9676005000.0,-501781000.0,-5868662000.0,3122331000.0,2244550000.0,14531631000.0,,194000000.0,-10233253000.0,11907639000.0,2.79,2.89,2.84,2.0,6.0,4.0,8.64,11.01,9.825
00275251,아이비케이캐피탈,20220328000922,2021,연결,OK,HEADING,11,6203,378,21320429000.0,22770518000.0,-1450089000.0,2144979000.0,486376000.0,477138000.0,9238000.0,467476000.0,-580492000.0,1499464000.0,0.0,-918972000.0,2154216000.0,2152566000.0,100150000.0,-1735699000.0,2013871000.0,,,3.04,,,1.83,,,9.01
00276834,KX하이텍,20220314000951,2021,연결,부분(0/7),HEADING,2,2164,315,,,,,,,,,,,,,1217479000.0,,,,,,,,,,,,,
00277736,한일네트웍스,20220318000959,2021,연결,OK,HEADING,18,7243,375,8084009000.0,7505831000.0,578178000.0,1089570000.0,82159000.0,128742000.0,-46583000.0,862685000.0,10223000.0,-180791000.0,,191014000.0,1042987000.0,,,-263779000.0,296779000.0,2.54,2.56,2.55,4.2,4.28,4.24,,,
00278373,여천NCC,20220331002019,2021,연결,OK,KEYWORD,8,7603,372,105260207000.0,111326926000.0,-6066719000.0,10694969000.0,2151899000.0,2062616000.0,89283000.0,10038135000.0,-8477779000.0,-5075321000.0,,-3402458000.0,10784252000.0,,,-8390096000.0,8359443000.0,,,2.61,,,4.42,,,
00287788,정상제이엘에스,20220315000288,2021,연결,부분(0/7),HEADING,1,2104,581,,,,,,,,,,,,,,,,,,,,,,,,,,
00288343,삼영이엔씨,20220321000976,2021,별도,부분(0/7),HEADING,1,1769,314,,,,,,,,,,,,,,,844052000.0,,,,,,,,,,,
00291152,디비엘,20220331002122,2021,별도,부분(0/7),KEYWORD,1,1689,609,,,,,,,,,,,,,,,,,,,,,,,,,,
00291231,우전,20220331001089,2021,연결,부분(0/7),HEADING,1,1736,314,,,,,,,,,,,,,,,243274000.0,,,,,,,,,,,
00294511,시큐아이,20220331000209,2021,연결,OK,KEYWORD,15,21853,367,13805183000.0,13882695000.0,-77512000.0,2336183000.0,206843000.0,195688000.0,11155000.0,969783000.0,159123000.0,-712313000.0,0.0,871436000.0,2543026000.0,,,-756326000.0,843716000.0,,,2.45,,,4.52,,,5.46
00295547,디지아이,20220315000236,2021,연결,부분(0/7),KEYWORD,1,3109,477,,,,,,,,,,,,,,,,,,,,,,,,,,
00296005,우리로,20220323000848,2021,연결,OK,KEYWORD,5,9640,350,4515658000.0,1798510000.0,2717148000.0,638451000.0,122510000.0,58455000.0,64055000.0,955203000.0,297564000.0,154520000.0,,143044000.0,702506000.0,,,,,,,,,,,,,
00296324,큐로홀딩스,20220311001078,2021,연결,OK,HEADING,9,4634,349,2033404000.0,,2033404000.0,358880000.0,39439000.0,,39439000.0,221322000.0,221808000.0,,,,576485000.0,,,-299112000.0,344745000.0,,,3.73,,,3.72,,,
