corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid
00367871,인바이오,20240315000615,2023,별도,부분(0/7),HEADING,1,1696,314,,,,,,,,,,,,,,,668000000.0,,,,,,,,,,,
00368515,내일신문,20240326000397,2023,별도,부분(0/7),HEADING,1,1906,315,,,,,,,,,,,,,,,1263639000.0,,,,,,,,,,,
00369107,우리바이오,20240320000658,2023,연결,OK,HEADING,6,4813,365,20789290084.0,19596079368.0,1193210716.0,3326260885.0,527150106.0,613024189.0,-85874083.0,1652655099.0,914951540.0,,,,6027455619.0,,,,,3.14,4.29,3.715,4.5,5.47,4.985,,,
00369170,인터플렉스,20240315000891,2023,연결,OK,HEADING,15,6920,370,11222358000.0,6501301000.0,4721057000.0,1388484000.0,457315000.0,212480000.0,244835000.0,1452475000.0,1056092000.0,510152000.0,42664000.0,503276000.0,1845800000.0,,,-491496000.0,10634458000.0,,,4.14,,,5.0,,,
00369213,폴라리스AI,20240313001790,2023,연결,OK,HEADING,8,4918,361,554625000.0,,554625000.0,74166000.0,16091000.0,,16091000.0,87305000.0,48500000.0,40325000.0,-326000.0,8501000.0,90257000.0,,541664000.0,-29609000.0,33175000.0,,,4.28,,,4.02,,,5.821
00369569,비케이홀딩스,20240314001080,2023,연결,OK,HEADING,11,6329,365,2262906000.0,1744267000.0,518639000.0,426807000.0,52496000.0,110047000.0,-57551000.0,1694738000.0,647702000.0,15697000.0,,632005000.0,369256000.0,,,-19408000.0,22291000.0,,,4.45,,,3.5,,,8.85
00369602,한국우사회,20240401002343,2023,별도,부분(0/7),HEADING,1,2032,455,,,,,,,,,,,,,,,,,,,,,,,,,,
00369833,유니온머티리얼,20240320001765,2023,연결,OK,HEADING,23,7672,371,19867821000.0,12253993000.0,7613828000.0,1441319000.0,852252000.0,598741000.0,240357000.0,3048882000.0,1197253000.0,1043361000.0,,153892000.0,1694830000.0,,,-936659000.0,1059277000.0,,,4.18,,,4.01,,,6.81
00370006,iMBC,20240320001641,2023,연결,OK,HEADING,15,7049,382,3881391000.0,3801987000.0,79404000.0,355913000.0,172182000.0,213037000.0,-40854000.0,366114000.0,629204000.0,544073000.0,86429000.0,-1298000.0,464633000.0,,143880000.0,-205400000.0,232800000.0,4.83,5.58,5.205,4.42,4.52,4.47,,,5.84
00370769,쉬프트정보통신,20240401001024,2023,별도,부분(3/7),HEADING,4,2922,325,1148068470.0,8838710.0,1139229760.0,,,,,230190660.0,,,,,,,,,,,,,,,,,,
00370918,케이디켐,20240321001272,2023,연결,OK,HEADING,7,4533,359,6674241000.0,6922547000.0,-248306000.0,524279000.0,119002000.0,364865000.0,-245863000.0,320571000.0,512555000.0,172284000.0,0.0,340271000.0,,,,-311118000.0,348483000.0,,,4.99,,,3.84,,,
00371485,켐트로닉스,20240318000920,2023,연결,OK,HEADING,5,4157,354,17151249000.0,14945035000.0,2206214000.0,3077591000.0,553848000.0,548529000.0,5319000.0,2486228000.0,1691771000.0,,,,3082910000.0,,,,,,,4.3,,,5.0,,,
00372253,연우,20240320000054,2023,연결,OK,KEYWORD,11,9971,397,37849289000.0,45675578000.0,-7826289000.0,3746515000.0,1608406000.0,2088438000.0,-480032000.0,3960159000.0,6121647000.0,2365108000.0,,3756539000.0,5354921000.0,5000000000.0,,-1730074000.0,1904064000.0,3.7,4.14,3.92,2.0,3.0,2.5,4.54,8.76,6.65
00372873,KTis,20240320000449,2023,별도,OK,HEADING,15,6396,386,94518010000.0,101758408000.0,-7240398000.0,16677312000.0,3907613000.0,4624041000.0,-716428000.0,13800483000.0,5179313000.0,3137979000.0,1465638000.0,575696000.0,15960884000.0,15320875000.0,4288530000.0,-1404360000.0,1464205000.0,,,3.92,,,2.53,,,3.18
00372882,KTcs,20240320000896,2023,연결,OK,HEADING,8,5931,394,90717071000.0,104761381000.0,-14044310000.0,9903843000.0,3627021000.0,4162658000.0,-535637000.0,13203725000.0,1665564000.0,1823531000.0,-1849000.0,1665564000.0,9368206000.0,11736000000.0,,-2040167000.0,2173221000.0,3.8,4.2,4.0,3.17,3.78,3.475,,,2.116
00373571,스타코링크,20240320001407,2023,연결,부분(0/7),HEADING,2,2130,311,,,,,,,,,,,,,,,,,,,,,,,,,,
00373845,에스카테크,20240401003293,2023,별도,부분(3/7),HEADING,3,3040,323,509486000.0,5423000.0,504063000.0,,,,,279246000.0,,,,,,,,,,,,,,,,,,
00375931,인선이엔티,20240321001769,2023,연결,부분(0/7),HEADING,2,2668,470,,,,,,,,,,,,,,,,,,,,,,,,,,
00377018,기가레인,20240321001642,2023,연결,OK,HEADING,16,5708,380,8396157000.0,3646896000.0,4749261000.0,1159046000.0,195796000.0,215792000.0,-19996000.0,361754000.0,1142797000.0,917452000.0,,225345000.0,1139050000.0,,86675000.0,-486484000.0,550029000.0,4.61,5.19,4.9,3.7,6.72,5.21,,,
00378363,3S,20230811000733,2023,연결,OK,HEADING,13,4861,356,559687000.0,275900000.0,283787000.0,144482000.0,5646000.0,4430000.0,1216000.0,79646000.0,344077000.0,,,,150128000.0,,58153000.0,-522102000.0,603028000.0,,,5.33,,,4.5,,,
00378628,KH바텍,20240321001482,2023,연결,OK,HEADING,10,4916,357,13220512463.0,14909627077.0,-1689114614.0,901697118.0,522727154.0,716764132.0,-194036978.0,1301132795.0,650643911.0,,,,707660140.0,,,,,4.87,5.18,5.025,,,4.82,,,
00379016,이엘케이,20240315000303,2023,연결,부분(0/7),KEYWORD,1,1819,448,,,,,,,,,,,,,,,,,,,,,,,,,,
00379229,에스에이티,20240315000929,2023,연결,OK,HEADING,17,6377,375,4618557000.0,3788771000.0,829786000.0,611830000.0,161965000.0,187276000.0,-25311000.0,331180000.0,184368000.0,184181000.0,,187000.0,586518000.0,,454175000.0,-262353970.0,305146180.0,4.21,5.0,4.605,2.74,4.5,3.62,,,
00380429,CMG제약,20240320000522,2023,연결,OK,HEADING,13,5791,376,7061618408.0,6307827939.0,753790469.0,1281118243.0,220401407.0,293080209.0,-72678802.0,944955020.0,1451096566.0,654923940.0,,796172626.0,1208447381.0,,,-483557950.0,56916894.0,4.32,4.85,4.585,4.72,6.0,5.36,,,
00382199,신한지주,20240502000081,2023,연결,OK,HEADING,3,3808,361,2219490000000.0,2266248000000.0,-46758000000.0,143259000000.0,104546000000.0,138254000000.0,-33708000000.0,207515000000.0,235396000000.0,123204000000.0,106072000000.0,5925000000.0,,,,,,,,,,,,,,
00382834,한국남부발전,20240329003415,2023,연결,OK,HEADING,9,5933,393,164571882758.0,70637740249.0,93934142509.0,15960306222.0,7090957486.0,3506205320.0,3584752166.0,13628092961.0,17371401548.0,20256593771.0,-277091359.0,-2608100864.0,19545058388.0,,7776598693.0,,,4.17,4.4,4.285,2.61,6.45,4.53,7.93,10.9,9.415
00383019,한국서부발전,20240401002844,2023,연결,OK,HEADING,8,5638,390,158547967202.0,51298351511.0,107249615691.0,14203788461.0,6687820568.0,2694602917.0,3993217651.0,11360498374.0,22919024804.0,16777966889.0,4984930370.0,1156127545.0,18197006112.0,,,,,4.3,4.34,4.32,3.0,6.13,4.565,7.9,10.1,9.0
00384717,비엘팜텍,20240320001854,2023,연결,OK,HEADING,8,5943,371,1059771834.0,552697412.0,507074422.0,398938330.0,,27701957.0,4566980.0,61585095.0,89833991.0,38375867.0,-94039.0,38878040.0,403505310.0,,,-44487427.0,44510849.0,4.33,4.63,4.48,4.5,4.7,4.6,,,
00384887,에이테크솔루션,20240322000643,2023,연결,OK,HEADING,9,5825,357,11004654000.0,8225256000.0,2778731000.0,618015000.0,372254000.0,334991000.0,37263000.0,2164704000.0,769820000.0,,,,689247000.0,,,-374158000.0,409373000.0,,,3.9,,,2.67,,,
00385336,홈캐스트,20240320001462,2023,연결,부분(2/7),HEADING,1,2012,322,2780077000.0,2627496000.0,152581000.0,,,,,,,,,,,,,,,,,,,,,,,
00385363,빅텍,20240313000836,2023,별도,부분(2/7),HEADING,1,2135,323,11155497690.0,8108183216.0,3041066217.0,,,,,,,,,,,,,,,,,,,,,,,
00385415,일신바이오,20240321000959,2023,별도,OK,HEADING,11,4606,349,3951949000.0,4006959000.0,-55010000.0,123310000.0,156478000.0,164871000.0,-8393000.0,,429163000.0,,,,114917000.0,,107963000.0,,,,,4.57,,,4.0,,,
00386672,조인트리,20240401003387,2023,별도,OK,HEADING,6,4092,359,3252614000.0,,,1094142000.0,124078000.0,,124078000.0,500477000.0,-272478000.0,-84645000.0,10249000.0,346874000.0,1218220000.0,,,-58841000.0,62478000.0,,,3.97,,,4.61,,,1.92
00389013,한국남동발전,20240401003135,2023,연결,OK,HEADING,11,7211,380,197091010087.0,26645933260.0,170445076827.0,17234324639.0,8428624537.0,1236969441.0,7191655096.0,15060092177.0,21741646201.0,22925210979.0,741532647.0,-1925097425.0,24425979735.0,,,,,4.31,5.05,4.68,2.0,6.06,4.03,,,
00389110,지어소프트,20240321001260,2023,연결,OK,HEADING,14,5927,355,6830354000.0,7521583000.0,-691229000.0,2981592000.0,247949000.0,161568000.0,86381000.0,2250113000.0,62838000.0,,,,3067973000.0,,77181000.0,,,,,4.28,,,3.0,,,
00389387,라임,20240325000761,2023,연결,부분(0/7),HEADING,2,2129,640,,,,,,,,,,,,,,,,,,,,,,,,,,
00390055,종근당바이오,20240320001689,2023,연결,OK,HEADING,14,7232,373,13458710000.0,14591244000.0,-1132534000.0,1779041000.0,636883000.0,717387000.0,-80504000.0,1058811000.0,245258000.0,331983000.0,-565000.0,-86160000.0,1698538000.0,,1808412000.0,-1013108000.0,1119666000.0,,,4.51,,,3.8,,,
00390408,인크레더블버즈,20240318000917,2023,연결,부분(0/7),KEYWORD,2,2865,311,,,,,,,,,,,,,,,,,,,,,,,,,,
00390514,이루온,20240321000875,2023,연결,OK,HEADING,8,5465,364,9655428000.0,8755164000.0,900264000.0,994747000.0,242221000.0,383194000.0,-140973000.0,673875000.0,177375000.0,,,,853774000.0,,,-411498000.0,478675000.0,,,4.54,,,3.0,9.13,9.15,9.14
00390903,우주일렉트로,20240320000915,2023,연결,부분(0/7),HEADING,2,2484,744,,,,,,,,,,,,,,,,,,,,,,,,,,
00392770,지아이티,20240503000623,2023,연결,OK,HEADING,16,5820,371,10895622000.0,12026243000.0,-1130621000.0,1407841000.0,355998000.0,444154000.0,-88156000.0,346678000.0,1237661000.0,966514000.0,-3418000.0,274565000.0,1319685000.0,,,-829567000.0,978998000.0,,,4.35,,,4.41,,,11.0
00393469,녹원씨엔아이,20240322000012,2023,연결,OK,HEADING,17,5854,368,510285000.0,540811000.0,-30526000.0,39632000.0,24943000.0,28781000.0,-3838000.0,48446000.0,-3508000.0,33046000.0,1613000.0,-38167000.0,35794000.0,,192935000.0,-38701000.0,46108000.0,,,4.98,,,3.0,,,10.5
00393618,제노텍,20240315000148,2023,별도,부분(0/7),HEADING,3,2148,452,,,,,,,,,,,,,,,,,,,,,,,,,,
00393636,한국동서발전,20240327000742,2023,연결,부분(2/7),HEADING,3,2597,323,131057569770.0,119980910796.0,11076658974.0,,,,,,,,,,,,,,,,,,,,,,,
00394583,셀트리온스킨큐어,20240401001429,2023,연결,OK,HEADING,15,5258,361,2150694000.0,815542000.0,1335152000.0,346691000.0,106157000.0,48423000.0,57734000.0,522668000.0,332928000.0,106624000.0,,226304000.0,404425000.0,,,-370417000.0,372345000.0,,,5.01,,,4.44,,,
00397058,엠게임,20240424000045,2023,연결,OK,HEADING,7,4764,386,7852641000.0,314733000.0,7537908000.0,925111000.0,361860000.0,16535000.0,345325000.0,176606000.0,814384000.0,497131000.0,-1177000.0,318430000.0,1270436000.0,,,-606264000.0,682933000.0,4.62,5.17,4.895,3.5,5.3,4.4,6.23,9.82,8.025
00397191,팬엔터테인먼트,20240320000974,2023,별도,부분(0/7),HEADING,1,1797,314,,,,,,,,,,,,,,,102713000.0,,,,,,,,,,,
00397207,하나투어리스트,20240329002998,2023,연결,부분(0/7),HEADING,3,2080,317,,,,,,,,,,,,,735478000.0,,735478000.0,,,,,,,,,,,
00398668,휴비츠,20240320001137,2023,연결,OK,HEADING,8,5073,372,19932081000.0,5121159000.0,14810922000.0,1310580000.0,624786000.0,205423000.0,419363000.0,666408000.0,3461414000.0,1955173000.0,17573000.0,1488669000.0,1729943000.0,,,-1113066000.0,1265286000.0,,,4.42,,,5.27,,,
00398792,SNT모티브,20240221001626,2023,연결,OK,HEADING,13,8242,372,19466419000.0,166033000.0,19300386000.0,1366354000.0,994056000.0,65000.0,993991000.0,4169231000.0,-512571000.0,268576000.0,934000.0,-782081000.0,2360345000.0,,2179424000.0,-620953000.0,684203000.0,,,4.49,,,2.0,,,3.47
00398808,디지털대성,20240320000580,2023,연결,OK,HEADING,20,7872,363,4378465000.0,6077999000.0,-1699534000.0,656328000.0,135765000.0,278524000.0,-142759000.0,824647000.0,70209000.0,,,,513569000.0,,2642773000.0,-269933000.0,306306000.0,,,4.34,,,5.0,,,9.58
00398950,성원아이북랜드,20240329001349,2023,별도,부분(2/7),HEADING,3,2774,325,2720000000.0,2045857000.0,674143000.0,,,,,,,,,,,,225323000.0,,,,,,,,,,,
00400060,이씨에스,20230608000220,2023,별도,OK,HEADING,15,6009,367,8128553000.0,9088567000.0,-960014000.0,1792373000.0,311060000.0,309157000.0,1903000.0,585598000.0,1188823000.0,953765000.0,,235058000.0,1794276000.0,,,-609641000.0,724192000.0,,,5.36,,,4.05,,,8.459
00400121,유아이디,20240321000023,2023,연결,부분(0/7),KEYWORD,1,1944,539,,,,,,,,,,,,,,,,,,,,,,,,,,
00401731,LG전자,20240318000755,2023,연결,OK,HEADING,16,7221,389,4623089000000.0,5075633000000.0,-452544000000.0,411241000000.0,203732000000.0,240450000000.0,-36718000000.0,266860000000.0,333729000000.0,304773000000.0,356000000.0,28600000000.0,375956000000.0,403826000000.0,29269000000.0,-392472000000.0,455866000000.0,,,4.5,,,5.9,,,9.83
00404288,아진엑스텍,20240318000676,2023,별도,OK,HEADING,11,6195,362,4487299893.0,4840199220.0,-352899327.0,469952568.0,165282303.0,300776187.0,-135493884.0,732053712.0,-23339642.0,-230525307.0,0.0,51664410.0,342549351.0,,,-231681179.0,232241768.0,,,4.97,,,3.83,,,
00404701,한국자산신탁,20240313000912,2023,연결,부분(2/7),HEADING,3,2488,326,10148155000.0,7353182000.0,2794973000.0,,,,,,,,,,,,80469000.0,,,,,,,,,,,
00405278,KG모빌리언스,20240313001796,2023,연결,OK,HEADING,15,6771,385,6552251000.0,5273975000.0,1278276000.0,1467924000.0,232884000.0,265405000.0,-32521000.0,1861379000.0,68565000.0,686588000.0,2087000.0,-618110000.0,,,,-422465000.0,498532000.0,4.4,5.03,4.715,3.73,4.35,4.04,9.11,11.07,10.09
00405320,웹젠,20240313000247,2023,연결,OK,HEADING,15,6344,382,20940159000.0,24709878000.0,-3769719000.0,3412542000.0,842551000.0,1101619000.0,-259068000.0,2609334000.0,1484589000.0,1159020000.0,478000.0,325091000.0,3153474000.0,3537000000.0,295000000.0,-1379568454.0,1359590035.0,,,4.2,,,5.0,,,6.5
00405959,스타플렉스,20240320001880,2023,연결,OK,HEADING,12,7265,368,1795238000.0,61122000.0,1734116000.0,185566000.0,50613000.0,2611000.0,48002000.0,157970000.0,351437000.0,6244000.0,0.0,351437000.0,233568000.0,,406557000.0,-7761000.0,9239000.0,,,4.34,,,5.0,,,1.44
00406037,CSA 코스믹,20240326000792,2023,연결,부분(0/7),HEADING,1,1896,314,,,,,,,,,,,,,,,353548000.0,,,,,,,,,,,
00406329,루멘스,20240320000835,2023,연결,부분(0/7),HEADING,2,2020,491,,,,,,,,,,,,,,,,,,,,,,,,,,
00406727,세진티에스,20240315000386,2023,연결,부분(0/7),HEADING,3,2024,311,,,,,,,,,,,,,,,,,,,,,,,,,,
00407285,아이컴포넌트,20240313000819,2023,별도,OK,HEADING,10,7719,367,2027474000.0,149247000.0,1878227000.0,393221000.0,96736000.0,7405000.0,89331000.0,309122000.0,45012000.0,-37188000.0,,82200000.0,482552000.0,,199000000.0,-175541000.0,201923000.0,,,4.61,,,5.7,,,9.79
00407771,듀오백,20240319000780,2023,연결,부분(0/7),HEADING,1,1991,314,,,,,,,,,,,,,,,316523000.0,,,,,,,,,,,
00407975,엔터미디어,20240401003355,2023,연결,부분(0/7),HEADING,1,2090,555,,,,,,,,,,,,,,,,,,,,,,,,,,
00409140,이원컴포텍,20240321001049,2023,연결,OK,HEADING,3,3161,340,2007369281.0,1265402537.0,741966744.0,331041214.0,98188848.0,80378530.0,17810318.0,266438080.0,62335991.0,,,,,,,,,,,,,,,,,
00409371,인베니아,20240321001632,2023,연결,OK,HEADING,16,6791,366,5509777000.0,3893093000.0,1616684000.0,1031640000.0,147308000.0,248329000.0,-101021000.0,776003000.0,59895000.0,75728000.0,-2666000.0,-131957000.0,,,,-203373000.0,241713000.0,,,5.1,,,4.61,,,9.8
00409672,티비에이치글로벌,20240321000242,2023,연결,OK,HEADING,6,5320,374,10585098000.0,8178118000.0,2406981000.0,1069428000.0,312898000.0,355770000.0,-42872000.0,1253780000.0,3694590000.0,1686274000.0,473313000.0,1481629000.0,1026556000.0,,,-54000000.0,61000000.0,,,4.48,,,3.73,,,7.31
00409964,하이텍팜,20240314000526,2023,별도,OK,HEADING,7,4920,370,5747426000.0,6505136000.0,-757710000.0,535848000.0,220246000.0,274169000.0,-53923000.0,113692000.0,603958000.0,310467000.0,-9800000.0,303291000.0,756094000.0,720153000.0,,-250000000.0,570000000.0,,,4.5,,,5.73,,,5.578
00410915,서울옥션,20240314001106,2023,연결,OK,HEADING,10,6209,361,4940525000.0,5118847000.0,-178322000.0,933720000.0,89994000.0,244286000.0,-154292000.0,741181000.0,613671000.0,144548000.0,365904000.0,103219000.0,779428000.0,,,-186560000.0,221514000.0,,,5.09,,,,,,
00411048,에스앤에스텍,20240315000401,2023,연결,OK,HEADING,19,6278,382,6219128496.0,4879200.0,6214249296.0,1072009818.0,263556612.0,,263556612.0,932639909.0,450618946.0,283444389.0,0.0,167174557.0,1335566430.0,,,-150256935.0,670923671.0,4.57,4.64,4.605,3.7,4.0,3.85,9.11,9.91,9.51
00411385,유비쿼스홀딩스,20240320001952,2023,연결,부분(2/7),HEADING,2,2110,320,565693839.0,620768333.0,-55074494.0,,,,,,,,,,,,,,,,,,,,,,,
00411446,큐에스아이,20240311000132,2023,연결,OK,HEADING,13,5447,367,2966909400.0,3409961186.0,-443051786.0,317387760.0,129944532.0,159246888.0,-29302356.0,246536310.0,191788955.0,258865791.0,-1286954.0,-65789882.0,288085404.0,,,-213763200.0,249384800.0,,,4.49,,,4.17,,,8.0
00412348,LB세미콘,20240319000809,2023,연결,OK,HEADING,19,7267,397,19783547709.0,17686123634.0,2097424075.0,3346613790.0,877743215.0,741215320.0,136527895.0,4165106968.0,1369242808.0,1942460085.0,-10193060.0,-563024217.0,3483141685.0,,2457295000.0,-1690454702.0,1964602441.0,4.4,4.5,4.45,2.0,4.3,3.15,3.8,10.3,7.05
00413417,우리손에프앤지,20240318000614,2023,연결,OK,HEADING,6,3459,342,10871525000.0,10095419000.0,776106000.0,1581794000.0,467721000.0,317644000.0,150077000.0,1618308000.0,701320000.0,,,,,,,,,,,,,,,,,
00413444,경주신라컨트리클럽,20240328000582,2023,별도,부분(3/7),HEADING,2,2691,325,3425878000.0,2717195000.0,708683000.0,,,,,350269000.0,,,,,,,,,,,,,,,,,,
00414540,대주이엔티,20240321001616,2023,연결,부분(3/7),HEADING,4,3005,325,2288713000.0,2343352000.0,-54639000.0,,,,,235313000.0,,,,,,,,,,,,,,,,,,
00414601,유니퀘스트,20240321001571,2023,연결,OK,HEADING,26,11373,376,7043610000.0,7976418000.0,-932808000.0,1656562000.0,272229000.0,339062000.0,-66833000.0,163945000.0,619482000.0,392758000.0,3738000.0,222986000.0,1995211000.0,1015439000.0,338974000.0,-436389400.0,487509600.0,,,5.14,,,4.0,,,7.26
00414850,효성 ITX,20240313001563,2023,연결,OK,HEADING,10,6350,389,70726031000.0,71885156000.0,-1159125000.0,18268257000.0,2550713000.0,3209827000.0,-659114000.0,19809951000.0,1932543000.0,771056000.0,-56265000.0,1217752000.0,17609142000.0,,196199000.0,-1494852000.0,1609906000.0,3.95,4.61,4.28,2.0,3.0,2.5,,,
00415327,중앙백신,20240318000413,2023,연결,OK,HEADING,17,6720,362,6264699000.0,7365047000.0,-1100348000.0,629626000.0,268669000.0,349927000.0,-81258000.0,537196000.0,537965000.0,537965000.0,,,548368000.0,,,-450960000.0,516862500.0,,,4.33,,,4.5,,,9.33
00415594,동국S&C,20240318000361,2023,연결,부분(2/7),HEADING,3,2354,322,4505226000.0,5403907000.0,-898681000.0,,,,,,,,,,,,,,,,,,,,,,,
00415707,엔텔스,20240313001488,2023,연결,부분(0/7),HEADING,1,1738,315,,,,,,,,,,,,,,,1508054000.0,,,,,,,,,,,
00416593,대신에프앤아이,20240329003258,2023,연결,OK,HEADING,9,6380,377,8110360000.0,5415816000.0,2694544000.0,1449595000.0,221653000.0,244084000.0,-22431000.0,1582002000.0,239080000.0,239080000.0,,,1449595000.0,,247333000.0,-541938000.0,242626000.0,3.9,4.7,4.3,2.9,7.8,5.35,,,
00418041,미라콤아이앤씨,20240401002296,2023,연결,부분(2/7),HEADING,2,2182,323,106714839000.0,130655981000.0,-23941142000.0,,,,,,,,,,,,,,,,,,,,,,,
00418379,자연과환경,20240313000240,2023,연결,부분(0/7),HEADING,2,2028,314,,,,,,,,,,,,,,,317117000.0,,,,,,,,,,,
00419873,선운,20240329003099,2023,연결,부분(1/7),HEADING,2,2133,314,,,,,,,,101421000.0,,,,,,,,,,,,,,,,,,
00422895,세이브존I&C,20240314001058,2023,별도,OK,HEADING,20,6610,363,13375021000.0,13365389000.0,9632000.0,1203871000.0,642225000.0,764638000.0,-122413000.0,1975376000.0,978400000.0,,,,1081458000.0,,,-961538000.0,1099312000.0,,,4.46,,,3.92,,,7.9583
00425254,나우코스,20240321001203,2023,연결,OK,HEADING,13,5381,363,3033819000.0,1685420000.0,1348399000.0,705502000.0,152723000.0,76108000.0,76615000.0,814343000.0,-432494000.0,-435641000.0,0.0,3147000.0,782117000.0,,,-170606000.0,204736000.0,,,4.97,,,4.0,,,
00425351,멀티캠퍼스,20240312000711,2023,연결,부분(2/7),HEADING,2,2124,323,44912573000.0,55206791000.0,-10294218000.0,,,,,,,,,,,,,,,,,,,,,,,
00426086,티케이지휴켐스,20240314001436,2023,연결,OK,HEADING,11,7070,381,18382235000.0,20338262000.0,-1956027000.0,1553663000.0,779335000.0,904466000.0,-125131000.0,1004689000.0,-1048769000.0,-232272000.0,127585000.0,-832444000.0,1428532000.0,,2729225000.0,1319156000.0,1339351000.0,,,4.4,1.88,7.09,4.485,,,
00427137,대구시민프로축구단,20240325000955,2023,별도,부분(0/7),KEYWORD,1,4316,314,,,,,,,,,,,,,,,71780000.0,,,,,,,,,,,
00428251,현대백화점,20240318000213,2023,연결,OK,HEADING,8,5672,401,243932820000.0,322282505000.0,-78349685000.0,24491689000.0,10708910000.0,15428283000.0,-4719373000.0,16480221000.0,16295885000.0,14702262000.0,-177752000.0,1770375000.0,17292081000.0,14000000000.0,,-19742526000.0,23638710000.0,4.32,4.56,4.44,2.0,3.0,2.5,8.57,12.25,10.41
00429889,지에스이앤알,20240329002094,2023,연결,부분(2/7),HEADING,2,2140,323,31505548094.0,34988079951.0,-3482531857.0,,,,,,,,,,,,,,,,,,,,,,,
00435312,하이스틸,20240313001721,2023,연결,OK,HEADING,10,6176,360,7687846000.0,6317876000.0,1369970000.0,853527000.0,315034000.0,252669000.0,62365000.0,397062000.0,581139000.0,,,,915892000.0,,0.0,-235165000.0,258012000.0,,,4.13,,,3.35,,,3.34
00437277,문경관광개발,20240329000528,2023,별도,부분(0/7),HEADING,1,1816,317,,,,,,,,,,,,,215534000.0,,215534000.0,,,,,,,,,,,
00437514,수자원기술,20240401000250,2023,별도,부분(2/7),HEADING,4,3119,325,,3300472000.0,-1901920000.0,,,76873000.0,,657897000.0,,,,,,,,,,,,,,,,,,
00438036,팅크웨어,20240319000573,2023,연결,OK,HEADING,19,6854,364,7851425353.0,7571170463.0,280254890.0,696990684.0,335241252.0,335655924.0,-414672.0,658638012.0,582050799.0,311411947.0,-2290709.0,272929561.0,696576012.0,,2187582790.0,-385308202.0,309880221.0,,,3.77,,,,,,
00438708,곰앤컴퍼니,20240329003098,2023,연결,부분(1/7),HEADING,2,2127,317,,,,,,,,338152000.0,,,,,342330000.0,,,,,,,,,,,,,
00441243,형지엘리트,20230919000174,2023,연결,부분(0/7),HEADING,4,4773,314,,,,,,,,,,,,,,,605634000.0,,,,,,,,,,,
00441447,케이씨티,20240318000669,2023,별도,OK,HEADING,10,5312,368,1897155000.0,1939397000.0,-42242000.0,149969000.0,66313000.0,88669000.0,-22356000.0,74904000.0,163809000.0,138560000.0,0.0,25249000.0,127613000.0,300000000.0,,-110926000.0,125431000.0,,,4.52,,,4.18,,,8.55
00441650,케이씨에스,20240318000901,2023,별도,OK,HEADING,11,7464,366,2339080000.0,2423355000.0,-84275000.0,263341000.0,112102000.0,133388000.0,-21286000.0,480097000.0,175119000.0,151071000.0,-970000.0,25018000.0,242055000.0,,,-156963000.0,174409000.0,,,4.21,,,5.02,,,7.42
00442561,에프알텍,20240321002067,2023,연결,OK,HEADING,8,4779,355,1378345000.0,346298000.0,1032047000.0,48855000.0,50769000.0,14884000.0,35885000.0,,130674000.0,,,,,,266340000.0,-11644000.0,12073000.0,,,3.89,,,2.69,,,0.89
00442570,제우스,20240321001114,2023,연결,OK,HEADING,19,6473,363,469322000.0,240231000.0,229091000.0,129972000.0,15331000.0,11169000.0,4162000.0,78420000.0,59663000.0,23890000.0,35773000.0,,134134000.0,,3489737000.0,-30432000.0,36136000.0,,,4.6,,,2.0,,,
00442631,태양기계,20240321001263,2023,별도,부분(3/7),HEADING,3,2982,327,1148894000.0,436215000.0,712679000.0,,,,,108347000.0,,,,,195948000.0,,,,,,,,,,,,,
00442826,대봉엘에스,20240320001753,2023,연결,부분(1/7),HEADING,5,2844,321,,,,4083348.0,,,,,,,,,4083348.0,,1000905648.0,,,,,,,,,,,
00442835,메타랩스,20240321001733,2023,연결,OK,HEADING,9,4077,344,545964000.0,561692000.0,-15728000.0,153130000.0,31437000.0,38244000.0,-6807000.0,392864000.0,57748000.0,33295000.0,,24453000.0,,,,,,,,,,,,,,
00442905,대성파인텍,20240313001615,2023,연결,부분(0/7),HEADING,1,1828,314,,,,,,,,,,,,,,,467626000.0,,,,,,,,,,,
00444329,위메이드,20240412003722,2023,연결,OK,HEADING,11,7224,387,8652476000.0,12025342000.0,-3372866000.0,2023733000.0,407768000.0,557306000.0,-149538000.0,2177611000.0,730576000.0,728677000.0,12188000.0,-10289000.0,2439501000.0,,11003270000.0,-739122000.0,883268000.0,5.07,5.18,5.125,4.23,4.51,4.37,,,9.5
00445054,하나마이크론,20240320001644,2023,연결,부분(2/7),HEADING,1,2065,323,55233705000.0,61641039000.0,-6407334000.0,,,,,,,,,,,,,,,,,,,,,,,
00445799,서원인텍,20240320000406,2023,연결,부분(0/7),KEYWORD,1,1756,524,,,,,,,,,,,,,,,,,,,,,,,,,,
