corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00447575,제이앤티씨,20210322000955,2020,연결,OK,HEADING,9,5770,382,13123477000.0,10639529000.0,2483948000.0,1585872000.0,176383000.0,174539000.0,1844000.0,1022802000.0,2026476000.0,529871000.0,,1496605000.0,1587716000.0,,,-564701000.0,616613000.0,1.94,2.07,2.005,3.56,5.98,4.77,,,5.03,629996000.0,-563997000.0,1.0,1.0
00447609,비에이치,20210331002350,2020,연결,OK,HEADING,12,6324,375,18242964000.0,15247048000.0,2995916000.0,5022244000.0,469824000.0,377530000.0,92294000.0,3465526000.0,529466000.0,1086971000.0,-584055000.0,26550000.0,5114538000.0,,,-801166000.0,793810000.0,,,2.37,1.5,3.0,2.25,,,,801166000.0,-729285000.0,1.0,1.0
00447760,미래컴퍼니,20210323000716,2020,연결,OK,HEADING,13,6414,370,9928136000.0,9209253000.0,718883000.0,1819803000.0,169759000.0,142032000.0,27727000.0,647728000.0,17476000.0,15337000.0,0.0,-32813000.0,,1376584000.0,271633000.0,-873617568.0,1022557408.0,,,2.09,,,5.03,,,9.72,1021497908.0,-883594304.0,1.0,1.0
00447928,네오티스,20210317000307,2020,연결,OK,HEADING,11,6839,374,4691809000.0,2893415000.0,1798394000.0,1201812000.0,94559000.0,81358000.0,13201000.0,656555000.0,721687000.0,294330000.0,0.0,427357000.0,1215013000.0,,,-240573000.0,318023000.0,,,2.865,2.3,2.9,2.6,,,8.595,320227000.0,-243373000.0,1.0,1.0
00449254,쎄트렉아이,20210315000221,2020,연결,부분(0/7),HEADING,1,1954,315,,,,,,,,,,,,,,,1667682000.0,,,,,,,,,,,,,,,
00449379,도이치모터스,20210319000917,2020,연결,OK,KEYWORD,11,26412,384,15177330098.0,13533904179.0,1643425919.0,3369156195.0,214633556.0,142259364.0,72374192.0,2429632412.0,1779364841.0,2748330.0,,1776616511.0,3441530387.0,,468823000.0,1228076831.0,1328422981.0,1.71,3.07,2.39,3.58,5.0,4.29,,,,1228076831.0,-1055618366.0,1.0,1.0
00450339,에스에프씨,20210330001695,2020,연결,부분(0/7),KEYWORD,1,2385,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00450995,대모,20210318000473,2020,연결,OK,KEYWORD,10,12113,360,3103317000.0,3406809000.0,-303492000.0,529005000.0,84544000.0,85370000.0,-826000.0,355347000.0,-279425000.0,154438000.0,,-433863000.0,,,,-228517000.0,233346000.0,,,2.89,,,3.42,,,9.0,228517000.0,-203556000.0,1.0,1.0
00451763,이지메디컴,20210325000149,2020,별도,부분(2/7),KEYWORD,1,2062,318,3478023000.0,,,,,,,564362000.0,,,,,,,,,,,,,,,,,,,,,,
00453284,교촌에프앤비,20210319000312,2020,연결,OK,HEADING,23,8311,370,12014096000.0,11280140000.0,733956000.0,1984459000.0,208079000.0,148279000.0,59800000.0,1357343000.0,143601000.0,111674000.0,0.0,-255275000.0,,1997000000.0,,-1116444000.0,1268660000.0,,,2.01,,,4.13,,,10.58,1317639000.0,-1100335000.0,1.0,1.0
00453929,메디포스트,20210319001353,2020,연결,부분(0/7),HEADING,1,1900,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00454946,그린케미칼,20210316000330,2020,별도,OK,HEADING,11,7661,371,11397465659.0,8201808868.0,3195656791.0,1401879044.0,143886397.0,140406370.0,3480027.0,457340510.0,422986717.0,166926880.0,0.0,256059837.0,1405359071.0,,17520287.0,-765671804.0,885268283.0,,,2.07,,,2.45,,,8.6,897554580.0,-770477798.0,1.0,1.0
00455389,메르세데스벤츠파이낸셜서비스코리아,20210331001062,2020,연결,OK,HEADING,12,5021,363,5096126000.0,,5096126000.0,1010142000.0,121099000.0,,121099000.0,715048000.0,43124000.0,456222000.0,-625489000.0,212391000.0,1131241000.0,,,-298394000.0,323709000.0,,,1.9,,,5.0,,,6.37,335735000.0,-294212000.0,1.0,1.0
00455875,와토스코리아,20210317000042,2020,연결,OK,HEADING,7,4472,358,4277660698.0,4235207766.0,42452932.0,503233857.0,27054204.0,105811884.0,-78757680.0,201037150.0,-104192248.0,-104192248.0,,,424476177.0,,,-64772500.0,72917205.0,,,2.661,,,3.0,,,,73885725.0,-65197032.0,1.0,1.0
00456218,모두투어,20210331003184,2020,연결,OK,HEADING,14,6403,361,2856912000.0,0.0,2856912000.0,71821000.0,28766000.0,0.0,28766000.0,0.0,1052077000.0,67627000.0,0.0,1119704000.0,100587000.0,,,-171551000.0,168044000.0,,,2.65,,,3.58,,,6.91,171551000.0,-138043000.0,1.0,1.0
00458562,에이티세미콘,20210323001042,2020,연결,OK,HEADING,9,6282,360,13261915843.0,5630512335.0,7631403508.0,2420680489.0,214081080.0,109888788.0,104192292.0,1103754046.0,1128679096.0,,,,2524872781.0,,,-560032488.0,606319149.0,,,1.62,,,3.84,,,,613607577.0,-564228671.0,1.0,1.0
00459844,푸본현대생명보험,20210331002290,2020,연결,OK,HEADING,9,5526,371,12331000000.0,10971000000.0,1360000000.0,1992000000.0,160000000.0,134000000.0,26000000.0,573000000.0,1447000000.0,91000000.0,382000000.0,974000000.0,2017000000.0,,402000000.0,-815000000.0,923000000.0,,,1.99,,,,,,8.1,932000000.0,-823000000.0,1.0,1.0
00461593,한화토탈에너지스,20210331001598,2020,연결,OK,KEYWORD,13,13284,377,171490859000.0,176216793000.0,-4725934000.0,15199105000.0,5261080000.0,5026955000.0,234125000.0,16522635000.0,2843699000.0,-1366121000.0,0.0,4209820000.0,18065019000.0,,2631789000.0,-14442100000.0,17091244000.0,,,3.35,,,4.39,,,,17020185000.0,-14757092000.0,1.0,1.0
00462121,이노와이어리스,20210318001268,2020,연결,부분(0/7),HEADING,1,1854,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00466428,아미노로직스,20210315001048,2020,연결,부분(0/7),HEADING,1,1945,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00469799,이엔플러스,20210331001669,2020,연결,OK,KEYWORD,22,30091,380,2103163000.0,1401561000.0,701602000.0,567921000.0,47298000.0,38361000.0,8937000.0,246067000.0,-347211000.0,-72264000.0,0.0,-274947000.0,576857000.0,,447650000.0,-167175000.0,191011000.0,2.3,2.98,2.64,5.0,6.55,5.775,,,10.21,195140000.0,-166965000.0,1.0,1.0
00471068,덕산하이메탈,20210318000895,2020,연결,OK,HEADING,15,6073,364,8294229000.0,7280843000.0,1013386000.0,1239934000.0,132632000.0,158721000.0,-26089000.0,104503000.0,-568911000.0,26847000.0,0.0,542064000.0,,,,-705751850.0,837697290.0,,,2.47,,,3.99,,,9.5,837717629.0,-722270827.0,1.0,1.0
00472890,동국알앤에스,20210317000444,2020,연결,OK,KEYWORD,13,11637,379,5333150000.0,5085020000.0,248130000.0,684096000.0,108069000.0,94249000.0,13820000.0,262365000.0,76629000.0,,,,697916000.0,755280000.0,,-491379000.0,484598000.0,2.04,2.42,2.23,3.62,4.0,3.81,8.146,9.812,8.979,491379000.0,-425423000.0,1.0,1.0
00474588,한중엔시에스,20210322000264,2020,연결,부분(0/7),HEADING,1,1743,314,,,,,,,,,,,,,,,746741000.0,,,,,,,,,,,,,,,
00475718,이엠앤아이,20210324000850,2020,연결,OK,HEADING,9,4877,355,239157000.0,87324000.0,151833000.0,89552000.0,3243000.0,967000.0,2276000.0,208323000.0,35637000.0,,,,91828000.0,,,-21931000.0,25694000.0,,,2.1,,,4.5,,,10.52,25915000.0,-22160000.0,1.0,1.0
00475985,시너지이노베이션,20210322001047,2020,연결,OK,KEYWORD,8,8404,358,295443000.0,,295443000.0,191160000.0,6720000.0,,6720000.0,74092000.0,-126717000.0,-324000.0,,127041000.0,197880000.0,,878328000.0,-22805000.0,26112000.0,,,2.36,,,3.23,,,8.46,26267000.0,-23105000.0,1.0,1.0
00476939,렉스필드컨트리클럽,20210325000232,2020,연결,OK,HEADING,8,5811,348,948605000.0,1247873000.0,-299268000.0,197903000.0,22298000.0,28181000.0,-5883000.0,174517000.0,29471000.0,,,,192020000.0,,,,,,,2.79,,,1.76,,,,,,,
00478900,빅솔론,20210315000238,2020,연결,OK,HEADING,12,6631,383,9208524000.0,8358440000.0,850084000.0,1369250000.0,201394000.0,200082000.0,1312000.0,1184077000.0,1206804000.0,284654000.0,,846150000.0,1370562000.0,,48421000.0,-751096704.0,850266576.0,2.15,2.33,2.24,2.4,3.0,2.7,,,8.47,860497794.0,-756599686.0,1.0,1.0
00479787,인텍플러스,20210317000288,2020,연결,OK,KEYWORD,9,11837,374,9647204000.0,7566505000.0,2080699000.0,1271755000.0,229119000.0,199971000.0,29148000.0,556947000.0,1010539000.0,-67180000.0,0.0,1077719000.0,1300903000.0,1400000000.0,,-667175000.0,815750000.0,,,3.13,,,6.65,,,10.3,796445000.0,-693215000.0,1.0,1.0
00480048,모다이노칩,20210316001155,2020,연결,OK,HEADING,18,7646,395,10530952000.0,7775528000.0,2755424000.0,2569480000.0,217654000.0,184859000.0,32795000.0,2389214000.0,995685000.0,86681000.0,390269000.0,518734000.0,2602275000.0,,1025000000.0,-1044330000.0,1193727000.0,2.07,2.54,2.305,2.8,4.4,3.6,9.11,10.41,9.76,1163259000.0,-1014013000.0,1.0,1.0
00480455,STX엔진,20210322001089,2020,연결,OK,HEADING,8,5390,374,40105013000.0,46632000.0,40058381000.0,2724679000.0,825510000.0,,825510000.0,3106200000.0,1003318000.0,191425000.0,355781000.0,456112000.0,3550189000.0,,2405000000.0,-2724800000.0,3088900000.0,,,2.22,,,2.52,,,7.39,3088086001.0,-2807350910.0,1.0,1.0
00480783,상신이디피,20210319000607,2020,연결,부분(0/7),KEYWORD,1,2014,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00481454,금호타이어,20210330001151,2020,연결,OK,HEADING,9,6084,382,346628000000.0,167128000000.0,179500000000.0,29159000000.0,8043000000.0,4116000000.0,3927000000.0,38130000000.0,23721000000.0,1382000000.0,40000000.0,25063000000.0,33086000000.0,,165000000.0,-24490000000.0,26635000000.0,,,2.65,,,3.0,,,7.808,27553000000.0,-24157000000.0,1.0,1.0
00484682,엘오티베큠,20210319001358,2020,연결,OK,HEADING,9,8705,370,700119000.0,470560000.0,229559000.0,133773000.0,15709000.0,11310000.0,4399000.0,212567000.0,-26749000.0,-14892000.0,0.0,-11857000.0,138172000.0,67934000.0,2288008000.0,-53215000.0,64277000.0,,,3.15,,,4.73,,,11.71,63981000.0,-54381000.0,1.0,1.0
00486097,KT나스미디어,20210318000067,2020,연결,OK,HEADING,5,4084,359,20528926000.0,9566560000.0,10962366000.0,3728617000.0,347750000.0,169365000.0,178385000.0,2263057000.0,999944000.0,209131000.0,331997000.0,458816000.0,3907002000.0,,7830000.0,,,,,,,,,,,,,,,
00486370,성창오토텍,20210322000817,2020,연결,OK,HEADING,7,5154,372,9041869000.0,3401787000.0,5640082000.0,906768000.0,170993000.0,65758000.0,105235000.0,890381000.0,457967000.0,20290000.0,11856000.0,425821000.0,1012003000.0,,83490000.0,-136564000.0,143401000.0,,,2.0,,,4.0,,,3.3,147395000.0,-135565000.0,1.0,1.0
00486875,우양,20210318000136,2020,별도,OK,KEYWORD,12,13763,360,404831000.0,139095000.0,265736000.0,292551000.0,14512000.0,2473000.0,12039000.0,234877000.0,136097000.0,558000.0,0.0,-139128000.0,1081577000.0,,,,,,,1.89,,,4.76,,,,,,1.0,1.0
00488989,한양디지텍,20210315001054,2020,연결,OK,HEADING,7,4844,362,3319927864.0,2893083764.0,426844100.0,662465981.0,32492805.0,81895932.0,-49403127.0,165600440.0,-147569645.0,-34249972.0,0.0,-113319673.0,613062854.0,,,-106244725.0,120726645.0,,,3.38,,,4.64,,,,123448836.0,-106082565.0,1.0,1.0
00489243,동아엘텍,20210317001137,2020,연결,OK,HEADING,9,5932,389,13047813000.0,12613096000.0,434717000.0,1927969000.0,308201000.0,289008000.0,19193000.0,893664000.0,445656000.0,23044000.0,-2355000.0,424967000.0,1947162000.0,,,-1107664000.0,1271390000.0,2.0,3.0,2.5,3.54,5.94,4.74,8.73,10.4,9.565,1293838000.0,-1110893000.0,1.0,1.0
00490090,이지케어텍,20200629000177,2020,연결,OK,HEADING,8,6378,376,17853842000.0,11766608000.0,6087234000.0,2025082000.0,346056000.0,215049000.0,131007000.0,533908000.0,1752394000.0,354220000.0,0.0,1398174000.0,2156089000.0,2607000000.0,,-1868063979.0,2127657799.0,,,2.31,,,5.0,,,11.61,2210725676.0,-1836629363.0,1.0,1.0
00490151,파트론,20210316000571,2020,연결,OK,HEADING,11,5357,381,19839260000.0,18493913000.0,1345347000.0,2480852000.0,488207000.0,430265000.0,57942000.0,1723386000.0,338445000.0,91747000.0,-547246000.0,117054000.0,,,,-2856600000.0,1664700000.0,1.75,3.33,2.54,3.38,5.17,4.275,,,7.54,2853574560.0,-2891283294.0,1.0,1.0
00491053,진바이오텍,20210317000382,2020,연결,OK,KEYWORD,10,5854,373,3315548000.0,3502612000.0,-187064000.0,362480000.0,67289000.0,74905000.0,-7616000.0,292076000.0,199214000.0,10569000.0,,98486000.0,354864000.0,,,-236104000.0,265305000.0,1.95,2.38,2.165,3.43,3.8,3.615,,,,270104000.0,-236831000.0,1.0,1.0
00491336,잘만테크,20210331001896,2020,연결,OK,HEADING,44,15361,355,459497000.0,457409000.0,2088000.0,179620000.0,7477000.0,11076000.0,-3599000.0,99733000.0,-858000.0,,,,176021000.0,,,,,,,2.08,,,3.6,,,10.198,,,1.0,1.0
00492353,파이오링크,20210316000532,2020,연결,OK,HEADING,35,12596,360,8925516000.0,,8925516000.0,1497578000.0,178011000.0,,178011000.0,422635000.0,7625000.0,-42535000.0,,50160000.0,1675589000.0,,,-787882000.0,898689000.0,,,2.46,,,5.0,,,9.81,930326000.0,-778893000.0,1.0,1.0
00493185,제이스텍,20210322000223,2020,연결,OK,KEYWORD,11,9453,359,698775000.0,441625000.0,257150000.0,98998000.0,2066000.0,6559000.0,-4493000.0,32757000.0,2507000.0,-340000.0,0.0,2847000.0,94504000.0,,,-12510000.0,14838000.0,,,2.01,,,2.0,,,,14711000.0,-12910000.0,1.0,1.0
00494218,엘엠에스,20210319001278,2020,연결,부분(0/7),KEYWORD,1,2209,317,,,,,,,,,,,,,961000000.0,,961000000.0,,,,,,,,,,,,,,,
00494476,이녹스,20210318001318,2020,연결,OK,HEADING,8,4931,385,3622685000.0,164140000.0,3458545000.0,259615000.0,71545000.0,2178000.0,69367000.0,37074000.0,-73055000.0,16222000.0,,-73055000.0,328728000.0,,353848000.0,-152316000.0,163099500.0,1.87,1.94,1.905,4.55,6.37,5.46,6.73,7.33,7.03,163121325.0,-155815595.0,1.0,1.0
00495086,픽셀플러스,20210319001237,2020,별도,OK,HEADING,8,6207,368,3145305000.0,2398895000.0,746410000.0,195977000.0,50907000.0,43889000.0,7018000.0,122217000.0,80226000.0,76977000.0,0.0,3249000.0,202995000.0,,550526000.0,-134103000.0,145978000.0,,,1.92,,,2.75,,,4.57,145666000.0,-136844000.0,1.0,1.0
00497631,티플랙스,20210329001057,2020,연결,부분(0/7),HEADING,3,4332,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00498001,모베이스,20210329000628,2020,연결,부분(3/7),HEADING,5,3022,327,60314768517.0,21610779311.0,38703989206.0,,,,,7501903908.0,,,,,,,,,,,,,,,,,,,,,,
00500254,GS,20210319001351,2020,연결,OK,HEADING,17,6940,384,423823000000.0,410137000000.0,13686000000.0,60488000000.0,10113000000.0,9746000000.0,368000000.0,52741000000.0,8254000000.0,,,8254000000.0,60856000000.0,,3139000000.0,-32478000000.0,31228000000.0,0.67,8.0,4.335,2.1,8.0,5.05,,,,30525000000.0,-34337000000.0,1.0,1.0
00501970,퀀타피아,20210406000396,2020,연결,OK,HEADING,11,5492,361,598883000.0,0.0,598883000.0,222256000.0,7373000.0,0.0,7373000.0,66426000.0,44211000.0,,,,229629000.0,,,-46998000.0,47086000.0,3.06,3.07,3.065,2.0,4.5,3.25,,,,46998000.0,-40390000.0,1.0,1.0
00502410,오릭스캐피탈코리아,20200629000080,2020,연결,부분(0/7),HEADING,3,2978,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00503668,LIG넥스원,20210427000394,2020,연결,OK,HEADING,9,6193,380,227099746000.0,189169790000.0,37929956000.0,21933113000.0,6055913000.0,5493890000.0,562023000.0,4672775000.0,-5128860000.0,8385674000.0,0.0,-3514406000.0,24214279000.0,,1719143000.0,-22272453368.0,25227769606.0,,,3.0,,,4.7,,,10.85,25888769624.0,-22028845962.0,1.0,1.0
00506294,가비아,20210319001177,2020,연결,부분(0/7),KEYWORD,1,2486,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00508274,일진다이아,20210318001295,2020,연결,OK,HEADING,15,6037,381,11287562000.0,667633000.0,10619929000.0,2067426000.0,300404000.0,18105000.0,282299000.0,2193296000.0,1072422000.0,93948000.0,-58125000.0,1049069000.0,2349725000.0,,,-868243000.0,990352000.0,2.45,2.49,2.47,1.5,4.0,2.75,,,,868243000.0,-990352000.0,1.0,1.0
00508344,SK디앤디,20210322000387,2020,연결,부분(0/7),HEADING,3,2487,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00513948,녹십자엠에스,20210316001225,2020,연결,OK,KEYWORD,9,14889,375,5474246000.0,4558148000.0,916098000.0,1044498000.0,123002000.0,99953000.0,23049000.0,1998000.0,-169811252.0,110433000.0,,101543000.0,1067547000.0,,,-517982000.0,519932000.0,2.18,2.29,2.235,4.57,4.67,4.62,,,,517982000.0,-456892000.0,1.0,1.0
00516246,알에프세미,20210323000011,2020,연결,부분(4/7),HEADING,5,3951,358,4983014000.0,,4983014000.0,1125609000.0,,,155026000.0,936199000.0,951500000.0,416853000.0,0.0,534647000.0,1280635000.0,,157073000.0,-291378000.0,323558000.0,,,2.94,,,2.0,,,,,,,
00519252,THE E&M,20210323000704,2020,연결,부분(0/7),HEADING,6,4213,314,,,,,,,,,,,,,,,539977444.0,,,,,,,,,,,,,,,
00520610,씨큐브,20210317000492,2020,별도,OK,HEADING,6,4527,365,8771443000.0,7235481000.0,1535962000.0,1200510000.0,134505000.0,116889000.0,17616000.0,144855000.0,1107717000.0,658110000.0,0.0,448607000.0,,,,-487868520.0,537945522.0,,,2.34,,,5.08,,,8.01,558628341.0,-479756677.0,1.0,1.0
00523176,광동헬스바이오,20210317000715,2020,별도,OK,KEYWORD,14,16035,359,2302515961.0,270316813.0,2032199148.0,551505552.0,47430698.0,4274093.0,43156605.0,112890778.0,233303686.0,-49715903.0,0.0,283019589.0,,,,-179504956.0,210215025.0,,,2.45,,,4.5,,,,211205925.0,-182057462.0,1.0,1.0
00524421,테스,20210312001199,2020,연결,OK,HEADING,9,5380,361,11496001000.0,10841506000.0,654495000.0,1541446000.0,180709000.0,160071000.0,20638000.0,590569000.0,902196000.0,844833000.0,,57363000.0,1562084000.0,,,-1171280000.0,,,,2.13,,,4.0,,,,1391403000.0,,1.0,1.0
00524786,비엠티,20210322000421,2020,연결,부분(0/7),HEADING,2,1965,314,,,,,,,,,,,,,,,972788000.0,,,,,,,,,,,,,,,
00525864,피앤씨테크,20210319000963,2020,연결,OK,KEYWORD,9,9808,356,3627209000.0,2428271000.0,1198938000.0,401073000.0,99547000.0,66710000.0,32837000.0,303718000.0,-58376000.0,197434000.0,,-139058000.0,500620000.0,,,,,,,2.94,,,5.2,,,,,,,
00525934,LX세미콘,20210310001052,2020,연결,OK,HEADING,9,5930,377,43512383794.0,42749338496.0,763045298.0,6470243584.0,816042229.0,683062055.0,132980174.0,2660500126.0,-410044322.0,-901089659.0,791766552.0,-1300721615.0,6603223758.0,7278000000.0,,-3854988648.0,4389491269.0,,,2.3,,,4.3,,,9.9,4519321262.0,-3828117155.0,1.0,1.0
00526599,덴티움,20210322000716,2020,연결,OK,KEYWORD,12,11159,366,10166810000.0,8185056000.0,1981754000.0,2460589000.0,157097000.0,131775000.0,25322000.0,1851227000.0,489945000.0,,,,2485911000.0,2169383000.0,,-401980000.0,431553000.0,,,1.53,,,2.0,,,3.9,436634000.0,-405094000.0,1.0,1.0
00526678,동방선기,20210317000316,2020,별도,OK,HEADING,10,5985,364,2283511000.0,1778056000.0,505455000.0,497717000.0,42738000.0,48093000.0,-5355000.0,183828000.0,196082000.0,-70610000.0,,266692000.0,492362000.0,,,-152975000.0,178633000.0,,,3.1,,,5.6,,,10.6,182037000.0,-153242000.0,1.0,1.0
00526836,미래나노텍,20210317000234,2020,연결,OK,HEADING,11,5206,380,14670649000.0,12403864000.0,2266785000.0,2582461000.0,302291000.0,266263000.0,36028000.0,1196159000.0,315965000.0,-20399000.0,1799000.0,333565000.0,,,,-1222083000.0,855864000.0,2.52,3.1,2.81,3.28,5.43,4.355,,,7.48,874545604.0,-1226565374.0,1.0,1.0
00526951,이엠코리아,20210319001092,2020,연결,부분(2/7),HEADING,4,2892,324,,10704671000.0,,,,303052000.0,,488637000.0,,,,,,400000000.0,,,,,,,,,,,,,,,,
00528515,한라IMS,20210330000968,2020,연결,부분(0/7),KEYWORD,3,3393,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00529815,오디텍,20210318000367,2020,연결,OK,HEADING,8,6113,363,7236053000.0,5772493000.0,1463560000.0,907754000.0,130069000.0,105619000.0,24450000.0,556497000.0,153880000.0,77406000.0,0.0,76474000.0,,,,-442637218.0,515821290.0,,,1.89,,,4.0,,,9.53,518766823.0,-447918347.0,1.0,1.0
00530185,이엔에프테크놀로지,20210322001056,2020,연결,OK,KEYWORD,7,8054,346,17520508000.0,16078766000.0,1441742000.0,2470941000.0,416420000.0,390699000.0,25721000.0,637916000.0,616078000.0,,,,2501692000.0,,,,,,,,,,,,,,,,,
00531014,유진테크,20210318000928,2020,연결,부분(4/7),HEADING,18,5901,340,,,,1539438000.0,,,78163000.0,77366000.0,,,,,1660848000.0,,,-778548000.0,920714000.0,,,3.03,,,2.2,,,10.65,,,,
00531829,엠아이텍,20210319000183,2020,연결,부분(0/7),KEYWORD,3,3060,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00531865,유니테크노,20210318000286,2020,연결,부분(0/7),HEADING,5,4196,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00531917,톱텍,20210322001135,2020,연결,부분(0/7),HEADING,2,2161,315,,,,,,,,,,,,,,,2808502000.0,,,,,,,,,,,,,,,
00532059,그린생명과학,20210310001100,2020,연결,부분(1/7),HEADING,2,2261,320,,,,,,,,,,,,,,,156390510.0,,,,,2.14,,,2.0,,,,,,,
00532129,영림원소프트랩,20210318001245,2020,연결,OK,KEYWORD,13,13185,378,11893656000.0,7981543000.0,3912113000.0,1455913000.0,365485000.0,227809000.0,137676000.0,1959581000.0,454386000.0,385659000.0,0.0,68727000.0,2997748000.0,2000000000.0,362000000.0,-1110105000.0,1268746000.0,,,3.62,,,3.5,,,10.17,1309371000.0,-1099954000.0,1.0,1.0
00533003,디케이락,20210315001107,2020,연결,OK,KEYWORD,10,10119,364,7367620000.0,5372797000.0,1994823000.0,1141332000.0,138480000.0,113891000.0,24589000.0,699218000.0,325266000.0,234681000.0,90585000.0,,1165921000.0,,,-387750000.0,375788000.0,,,2.59,,,4.88,,,,387790000.0,-340694000.0,1.0,1.0
00533508,제이엠티,20210319000293,2020,연결,부분(0/7),KEYWORD,1,1873,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00535375,키네마스터,20210318001039,2020,연결,부분(2/7),HEADING,2,2231,322,3206801000.0,2900729000.0,306072000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00535481,에스와이,20210323000302,2020,연결,OK,HEADING,14,7176,371,6794619000.0,1841486000.0,4953133000.0,1942134000.0,108914000.0,29946000.0,78968000.0,1510143000.0,351145000.0,2646000.0,49320000.0,100361000.0,2021101000.0,441053000.0,,-325628000.0,361035000.0,,,2.34,,,3.2,,,,366962000.0,-326700000.0,1.0,1.0
00535676,테크윙,20210319000891,2020,연결,OK,HEADING,12,6975,383,12596383000.0,6749230000.0,5847153000.0,2507572000.0,197170000.0,112662000.0,84508000.0,1257540000.0,1047839000.0,626591000.0,4580000.0,416668000.0,2592080000.0,,,-1016373400.0,1201373200.0,2.07,2.29,2.18,1.28,2.97,2.125,,,,1185873000.0,-1043500000.0,1.0,1.0
00535746,컴투스홀딩스,20210322000899,2020,연결,부분(0/7),KEYWORD,3,2873,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00536286,윈팩,20210315000248,2020,별도,부분(0/7),KEYWORD,2,2116,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00536523,로보스타,20210318001032,2020,연결,OK,HEADING,18,6409,346,8308455918.0,7736378394.0,572077524.0,1429538856.0,277758124.0,199978226.0,77779898.0,1536764646.0,888534348.0,,,,1507318754.0,,,,,,,,,,,,,,,,,
00536541,에코프로,20210318001384,2020,연결,OK,KEYWORD,12,14692,383,38145447000.0,15818699000.0,22326748000.0,9896137000.0,554166000.0,279077000.0,275089000.0,2249464000.0,2654116000.0,-378874000.0,0.0,3032987000.0,10724469000.0,10857000000.0,,-3569231000.0,4225379000.0,2.52,2.62,2.57,,,3.0,,,12.65,4286255000.0,-3589954000.0,1.0,1.0
00537221,인바이츠바이오코아,20210623000068,2020,연결,OK,HEADING,21,8240,358,2524944000.0,877853000.0,1647091000.0,561878000.0,50310000.0,2226000.0,48084000.0,211249000.0,36936000.0,,,,609962000.0,,,-246875000.0,293098000.0,,,2.51,,,4.05,,,10.92,294394000.0,-250412000.0,1.0,1.0
00537559,케이알투자증권,20210322000835,2020,별도,부분(0/7),HEADING,1,1783,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00539274,대상홀딩스,20210322000704,2020,연결,OK,HEADING,12,5890,401,306476000000.0,122267000000.0,184209000000.0,39949000000.0,7095000000.0,2046000000.0,5049000000.0,21346000000.0,-3869000000.0,14057000000.0,-116000000.0,-10072000000.0,48350000000.0,23500000000.0,,-25147000000.0,19287000000.0,2.1,6.95,4.525,3.0,10.0,6.5,2.29,11.84,7.065,21118000000.0,-24052000000.0,1.0,1.0
00540447,유니테스트,20210319000798,2020,연결,OK,KEYWORD,14,12651,358,9395091000.0,6494550000.0,2900541000.0,2627589000.0,162802000.0,150096000.0,12706000.0,286782000.0,202568000.0,180778000.0,,21790000.0,2640295000.0,,,,,,,2.9,,,3.64,,,,,,,
00540571,엘디티,20210318000916,2020,별도,부분(0/7),KEYWORD,1,1723,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00540605,이월드,20210318000901,2020,별도,OK,HEADING,15,5751,376,8730315000.0,,8730315000.0,1296002000.0,206050000.0,,206050000.0,738148000.0,891405000.0,138798000.0,90798000.0,843405000.0,1502052000.0,,368510000.0,-813500000.0,924465000.0,2.46,2.58,2.52,,,,10.526,12.615,11.5705,953184555.0,-829238745.0,1.0,1.0
00540863,GST,20210319000635,2020,연결,OK,HEADING,8,5695,371,11561227000.0,10706760000.0,854467000.0,2483625000.0,226412000.0,197828000.0,28584000.0,1236226000.0,1504712000.0,,,,2512209000.0,,,-606028000.0,677752000.0,2.34,2.9,2.62,4.17,4.19,4.18,,,,606028000.0,-677752000.0,1.0,1.0
